code_etb,etablissement,wilaya,is_national,wilaya_confidence,code_fil,filiere,min1,min2,min3,annee,source_pdf,source_page
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers CHLEF,,14.0,,2025,moy_min_bac2025.pdf,109
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers LAGHOUAT,,13.93,,2025,moy_min_bac2025.pdf,109
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers OUM-EL-BOUAGHI,,14.5,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers BATNA,,15.16,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers BEJAIA,,12.77,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers BISKRA,,13.03,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers BECHAR,,12.17,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers BLIDA,,13.98,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers BOUIRA,,13.64,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers TAMANRASSET,,11.41,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers TEBESSA,,13.87,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers TLEMCEN,,15.33,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers TIARET,,15.47,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers TIZI-OUZOU,,,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers ALGER,,14.41,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers DJELFA,,14.18,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers JIJEL,,,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers SETIF,,13.83,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers SAIDA,,14.68,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers SKIKDA,,13.75,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers SIDIBEL-ABBES,,13.72,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers ANNABA,,,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers GUELMA,,14.04,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers CONSTANTINE,,13.79,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers MEDEA,,15.47,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers MOSTAGANEM,,13.77,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers MSILA,,14.38,,2025,moy_min_bac2025.pdf,110
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers MASCARA,,14.7,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers OUARGLA,,,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers ORAN,,14.6,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers EL BAYADH,,14.32,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers ILLIZI,,,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers B.B.ARRERIDJ,,14.26,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers BOUMERDES,,13.91,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers ELTARF,,,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers TINDOUF,,12.8,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers TISSEMSILT,,16.15,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers EL OUED,,13.39,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers KHENCHLA,,13.93,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers SOUK-AHRAS,,14.28,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers TIPAZA,,13.86,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers MILA,,14.83,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers AIN-DEFLA,,14.95,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers NAAMA,,14.39,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers AIN-TEMOUCHENT,,,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers GHARDAIA,,13.25,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers RELIZANE,,15.08,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers TIMIMOUN,,12.12,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers BORDJ BADJI MOKHTAR,,,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers OULED DJELLAL,,13.63,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers BENI ABBES,,,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers IN SALAH,,,,2025,moy_min_bac2025.pdf,111
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers IN GUEZZAM,,,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers TOUGGOURT,,13.76,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers DJANET,,,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers EL MGHAIER,,,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers EL MENIAA,,,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers ADRAR,,,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers CHLEF,,15.08,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers LAGHOUAT,,14.13,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers OUM-EL-BOUAGHI,,,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers BATNA,,15.5,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers BEJAIA,,13.48,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers BISKRA,,14.56,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers BECHAR,,,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers BLIDA,,,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers BOUIRA,,16.0,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers TAMANRASSET,,,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers TEBESSA,,13.96,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers TLEMCEN,,,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers TIARET,,16.52,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers TIZI-OUZOU,,12.97,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers ALGER,13.5,14.47,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers DJELFA,,15.03,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers JIJEL,,14.02,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers SETIF,,15.03,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers SAIDA,,,,2025,moy_min_bac2025.pdf,112
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers SKIKDA,,,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers SIDIBEL-ABBES,,,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers ANNABA,,,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers GUELMA,,,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers CONSTANTINE,,,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers MEDEA,,15.33,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers MOSTAGANEM,,15.03,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers MSILA,,15.03,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers MASCARA,,,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers OUARGLA,,,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers ORAN,,13.73,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers EL BAYADH,,,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers ILLIZI,,,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers B.B.ARRERIDJ,,,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers BOUMERDES,,13.91,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers ELTARF,,,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers TINDOUF,,,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers TISSEMSILT,,,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers EL OUED,,13.1,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers KHENCHLA,,,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers SOUK-AHRAS,,14.92,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers TIPAZA,,,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers MILA,,,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers AIN-DEFLA,,15.03,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers NAAMA,,,,2025,moy_min_bac2025.pdf,113
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers AIN-TEMOUCHENT,,,,2025,moy_min_bac2025.pdf,114
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers GHARDAIA,,,,2025,moy_min_bac2025.pdf,114
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers RELIZANE,,14.85,,2025,moy_min_bac2025.pdf,114
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers TIMIMOUN,,,,2025,moy_min_bac2025.pdf,114
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers BORDJ BADJI MOKHTAR,,,,2025,moy_min_bac2025.pdf,114
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers OULED DJELLAL,,,,2025,moy_min_bac2025.pdf,114
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers BENI ABBES,,,,2025,moy_min_bac2025.pdf,114
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers IN SALAH,,,,2025,moy_min_bac2025.pdf,114
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers IN GUEZZAM,,,,2025,moy_min_bac2025.pdf,114
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers TOUGGOURT,,,,2025,moy_min_bac2025.pdf,114
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers DJANET,,,,2025,moy_min_bac2025.pdf,114
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers EL MGHAIER,,,,2025,moy_min_bac2025.pdf,114
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),,False,A_VERIFIER,K00PSN01,MUSIQUE (P.E.S) -- pour bacheliers EL MENIAA,,,,2025,moy_min_bac2025.pdf,114
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),,False,A_VERIFIER,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers TAMANRASSET,,,,2025,moy_min_bac2025.pdf,114
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),,False,A_VERIFIER,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers ALGER,14.02,14.0,,2025,moy_min_bac2025.pdf,114
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),,False,A_VERIFIER,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers ILLIZI,14.44,,,2025,moy_min_bac2025.pdf,114
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),,False,A_VERIFIER,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers BOUMERDES,14.24,14.04,,2025,moy_min_bac2025.pdf,114
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),,False,A_VERIFIER,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers IN SALAH,,,,2025,moy_min_bac2025.pdf,114
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),,False,A_VERIFIER,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers IN GUEZZAM,,,,2025,moy_min_bac2025.pdf,114
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),,False,A_VERIFIER,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers DJANET,,,,2025,moy_min_bac2025.pdf,114
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),,False,A_VERIFIER,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers TAMANRASSET,,13.12,,2025,moy_min_bac2025.pdf,115
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),,False,A_VERIFIER,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers ALGER,13.12,13.72,,2025,moy_min_bac2025.pdf,115
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),,False,A_VERIFIER,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers ILLIZI,,13.72,,2025,moy_min_bac2025.pdf,115
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),,False,A_VERIFIER,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers BOUMERDES,13.03,13.56,,2025,moy_min_bac2025.pdf,115
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),,False,A_VERIFIER,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers IN SALAH,,,,2025,moy_min_bac2025.pdf,115
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),,False,A_VERIFIER,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers IN GUEZZAM,,,,2025,moy_min_bac2025.pdf,115
C26,ECOLE NORMALE SUPERIEURE DE BOUZAREAH (E.N.S),,False,A_VERIFIER,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers DJANET,,,,2025,moy_min_bac2025.pdf,115
