code_etb,etablissement,wilaya,is_national,wilaya_confidence,code_fil,filiere,min1,min2,min3,annee,source_pdf,source_page
E28,C. UNIV MILA,MILA,False,univ_prefix,A08TCL01,GENIE DES PROCEDES,10.35,,,2023,moy_min_bac2023.pdf,49
E28,C. UNIV MILA,MILA,False,univ_prefix,A19TCL01,GENIE MECANIQUE,10.73,,,2023,moy_min_bac2023.pdf,49
E28,C. UNIV MILA,MILA,False,univ_prefix,C01LAL01,INFORMATIQUE,11.91,12.5,,2023,moy_min_bac2023.pdf,49
E28,C. UNIV MILA,MILA,False,univ_prefix,C02LAL01,MATHEMATIQUES,10.11,8.39,,2023,moy_min_bac2023.pdf,49
E28,C. UNIV MILA,MILA,False,univ_prefix,D00LAL02,SCIENCES DE LA NATURE ET DE LA VIE,11.63,,13.5,2023,moy_min_bac2023.pdf,49
E28,C. UNIV MILA,MILA,False,univ_prefix,E03LAL01,GEOLOGIE,10.72,,,2023,moy_min_bac2023.pdf,49
E28,C. UNIV MILA,MILA,False,univ_prefix,F00LAL04,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.0,10.89,10.0,2023,moy_min_bac2023.pdf,49
E28,C. UNIV MILA,MILA,False,univ_prefix,G02LAL02,DROIT,10.0,10.0,10.84,2023,moy_min_bac2023.pdf,50
E28,C. UNIV MILA,MILA,False,univ_prefix,H01LAL01,LANGUE FRANCAISE,10.2,8.73,8.94,2023,moy_min_bac2023.pdf,50
E28,C. UNIV MILA,MILA,False,univ_prefix,H06LAL01,LANGUE ANGLAISE,11.86,13.13,13.53,2023,moy_min_bac2023.pdf,50
E28,C. UNIV MILA,MILA,False,univ_prefix,L00LAL01,LANGUE ET LITTERATURE ARABES,10.0,10.0,,2023,moy_min_bac2023.pdf,50
C30,UNIV. KHEMIS MILIANA,AIN DEFLA,False,propagated_from_reference,A00LAL03,SCIENCES ET TECHNOLOGIES,7.92,,,2023,moy_min_bac2023.pdf,50
C30,UNIV. KHEMIS MILIANA,AIN DEFLA,False,propagated_from_reference,A05TCL01,GENIE CIVIL,10.96,,,2023,moy_min_bac2023.pdf,50
C30,UNIV. KHEMIS MILIANA,AIN DEFLA,False,propagated_from_reference,A08TCL01,GENIE DES PROCEDES,10.13,,,2023,moy_min_bac2023.pdf,50
C30,UNIV. KHEMIS MILIANA,AIN DEFLA,False,propagated_from_reference,A16TCL01,ELECTROTECHNIQUE,9.84,,,2023,moy_min_bac2023.pdf,50
C30,UNIV. KHEMIS MILIANA,AIN DEFLA,False,propagated_from_reference,A19TCL01,GENIE MECANIQUE,9.92,,,2023,moy_min_bac2023.pdf,50
C30,UNIV. KHEMIS MILIANA,AIN DEFLA,False,propagated_from_reference,B00LAL02,SCIENCES DE LA MATIERE,8.18,,,2023,moy_min_bac2023.pdf,50
C30,UNIV. KHEMIS MILIANA,AIN DEFLA,False,propagated_from_reference,C01LAL02,INFORMATIQUE,12.12,12.74,,2023,moy_min_bac2023.pdf,50
C30,UNIV. KHEMIS MILIANA,AIN DEFLA,False,propagated_from_reference,C02LAL02,MATHEMATIQUES,9.71,8.13,,2023,moy_min_bac2023.pdf,50
C30,UNIV. KHEMIS MILIANA,AIN DEFLA,False,propagated_from_reference,D00LAL02,SCIENCES DE LA NATURE ET DE LA VIE,12.13,13.1,14.83,2023,moy_min_bac2023.pdf,50
C30,UNIV. KHEMIS MILIANA,AIN DEFLA,False,propagated_from_reference,D03TCL01,SCIENCES AGRONOMIQUES,10.31,,10.44,2023,moy_min_bac2023.pdf,50
C30,UNIV. KHEMIS MILIANA,AIN DEFLA,False,propagated_from_reference,E03LAL01,GEOLOGIE,10.37,8.68,10.64,2023,moy_min_bac2023.pdf,50
C30,UNIV. KHEMIS MILIANA,AIN DEFLA,False,propagated_from_reference,F00LAL04,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.0,10.41,10.7,2023,moy_min_bac2023.pdf,50
C30,UNIV. KHEMIS MILIANA,AIN DEFLA,False,propagated_from_reference,G02LAL03,DROIT,10.0,10.0,10.05,2023,moy_min_bac2023.pdf,50
C30,UNIV. KHEMIS MILIANA,AIN DEFLA,False,propagated_from_reference,H01LAL02,LANGUE FRANCAISE,11.07,11.79,12.57,2023,moy_min_bac2023.pdf,50
C30,UNIV. KHEMIS MILIANA,AIN DEFLA,False,propagated_from_reference,H03IAN13,"TRADUCTION INTERPRETARIAT (ARABE, FRANCAIS, ANGLAIS)",12.57,,,2023,moy_min_bac2023.pdf,50
C30,UNIV. KHEMIS MILIANA,AIN DEFLA,False,propagated_from_reference,H06LAL01,LANGUE ANGLAISE,12.49,13.41,14.21,2023,moy_min_bac2023.pdf,50
C30,UNIV. KHEMIS MILIANA,AIN DEFLA,False,propagated_from_reference,I17LAL03,SCIENCES HUMAINES,10.0,10.02,,2023,moy_min_bac2023.pdf,50
C30,UNIV. KHEMIS MILIANA,AIN DEFLA,False,propagated_from_reference,I19LAL02,SCIENCES SOCIALES,10.0,10.0,,2023,moy_min_bac2023.pdf,50
C30,UNIV. KHEMIS MILIANA,AIN DEFLA,False,propagated_from_reference,J00LAL02,SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES,10.15,,,2023,moy_min_bac2023.pdf,50
C30,UNIV. KHEMIS MILIANA,AIN DEFLA,False,propagated_from_reference,L00LAL03,LANGUE ET LITTERATURE ARABES,10.0,10.28,,2023,moy_min_bac2023.pdf,51
U25,C. UNIV. NAAMA,NAAMA,False,univ_prefix,A00LAL01,SCIENCES ET TECHNOLOGIES,9.24,,,2023,moy_min_bac2023.pdf,51
U25,C. UNIV. NAAMA,NAAMA,False,univ_prefix,A05TCL01,GENIE CIVIL,10.52,,,2023,moy_min_bac2023.pdf,51
U25,C. UNIV. NAAMA,NAAMA,False,univ_prefix,A16TCL01,ELECTROTECHNIQUE,11.39,,,2023,moy_min_bac2023.pdf,51
U25,C. UNIV. NAAMA,NAAMA,False,univ_prefix,A19TCL01,GENIE MECANIQUE,12.39,,,2023,moy_min_bac2023.pdf,51
U25,C. UNIV. NAAMA,NAAMA,False,univ_prefix,C01LAL01,INFORMATIQUE,10.91,11.31,,2023,moy_min_bac2023.pdf,51
U25,C. UNIV. NAAMA,NAAMA,False,univ_prefix,C02LAL01,MATHEMATIQUES,13.94,8.22,,2023,moy_min_bac2023.pdf,51
U25,C. UNIV. NAAMA,NAAMA,False,univ_prefix,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,9.58,,11.8,2023,moy_min_bac2023.pdf,51
U25,C. UNIV. NAAMA,NAAMA,False,univ_prefix,D03TCL01,SCIENCES AGRONOMIQUES,10.48,,10.21,2023,moy_min_bac2023.pdf,51
U25,C. UNIV. NAAMA,NAAMA,False,univ_prefix,F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.01,10.09,10.0,2023,moy_min_bac2023.pdf,51
U25,C. UNIV. NAAMA,NAAMA,False,univ_prefix,G02LAL01,DROIT,10.0,10.01,,2023,moy_min_bac2023.pdf,51
U25,C. UNIV. NAAMA,NAAMA,False,univ_prefix,H01LAL01,LANGUE FRANCAISE,11.03,10.52,10.01,2023,moy_min_bac2023.pdf,51
U25,C. UNIV. NAAMA,NAAMA,False,univ_prefix,H06LAL01,LANGUE ANGLAISE,10.29,10.98,11.8,2023,moy_min_bac2023.pdf,51
U25,C. UNIV. NAAMA,NAAMA,False,univ_prefix,I17LAL02,SCIENCES HUMAINES,10.0,10.02,,2023,moy_min_bac2023.pdf,51
U25,C. UNIV. NAAMA,NAAMA,False,univ_prefix,I20LAL02,SCIENCES ISLAMIQUES,10.74,11.66,,2023,moy_min_bac2023.pdf,51
U25,C. UNIV. NAAMA,NAAMA,False,univ_prefix,L00LAL01,LANGUE ET LITTERATURE ARABES,10.0,10.42,,2023,moy_min_bac2023.pdf,51
U22,UNIV. AIN TEMOUCHENT,AIN TEMOUCHENT,False,univ_prefix,A00LAL02,SCIENCES ET TECHNOLOGIES,8.43,,,2023,moy_min_bac2023.pdf,51
U22,UNIV. AIN TEMOUCHENT,AIN TEMOUCHENT,False,univ_prefix,A05TCL01,GENIE CIVIL,10.67,,,2023,moy_min_bac2023.pdf,51
U22,UNIV. AIN TEMOUCHENT,AIN TEMOUCHENT,False,univ_prefix,A08TCL01,GENIE DES PROCEDES,10.08,,,2023,moy_min_bac2023.pdf,51
U22,UNIV. AIN TEMOUCHENT,AIN TEMOUCHENT,False,univ_prefix,A16TCL01,ELECTROTECHNIQUE,10.8,,,2023,moy_min_bac2023.pdf,51
U22,UNIV. AIN TEMOUCHENT,AIN TEMOUCHENT,False,univ_prefix,A19TCL01,GENIE MECANIQUE,10.64,,,2023,moy_min_bac2023.pdf,51
U22,UNIV. AIN TEMOUCHENT,AIN TEMOUCHENT,False,univ_prefix,B00LAL01,SCIENCES DE LA MATIERE,8.33,,,2023,moy_min_bac2023.pdf,51
U22,UNIV. AIN TEMOUCHENT,AIN TEMOUCHENT,False,univ_prefix,C01LAL02,INFORMATIQUE,9.25,8.53,,2023,moy_min_bac2023.pdf,51
U22,UNIV. AIN TEMOUCHENT,AIN TEMOUCHENT,False,univ_prefix,C02LAL02,MATHEMATIQUES,11.59,10.32,,2023,moy_min_bac2023.pdf,51
U22,UNIV. AIN TEMOUCHENT,AIN TEMOUCHENT,False,univ_prefix,D00LAL02,SCIENCES DE LA NATURE ET DE LA VIE,9.66,,,2023,moy_min_bac2023.pdf,52
U22,UNIV. AIN TEMOUCHENT,AIN TEMOUCHENT,False,univ_prefix,D03TCL01,SCIENCES AGRONOMIQUES,10.35,,11.29,2023,moy_min_bac2023.pdf,52
U22,UNIV. AIN TEMOUCHENT,AIN TEMOUCHENT,False,univ_prefix,F00LAL03,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.0,10.96,10.0,2023,moy_min_bac2023.pdf,52
U22,UNIV. AIN TEMOUCHENT,AIN TEMOUCHENT,False,univ_prefix,G02LAL02,DROIT,10.0,10.0,,2023,moy_min_bac2023.pdf,52
U22,UNIV. AIN TEMOUCHENT,AIN TEMOUCHENT,False,univ_prefix,H01LAL03,LANGUE FRANCAISE,10.29,11.07,10.52,2023,moy_min_bac2023.pdf,52
U22,UNIV. AIN TEMOUCHENT,AIN TEMOUCHENT,False,univ_prefix,H02LAL01,LANGUE ESPAGNOLE,10.35,,,2023,moy_min_bac2023.pdf,52
U22,UNIV. AIN TEMOUCHENT,AIN TEMOUCHENT,False,univ_prefix,H06LAL02,LANGUE ANGLAISE,10.35,11.19,11.72,2023,moy_min_bac2023.pdf,52
U22,UNIV. AIN TEMOUCHENT,AIN TEMOUCHENT,False,univ_prefix,I17LAL02,SCIENCES HUMAINES,10.01,10.28,,2023,moy_min_bac2023.pdf,52
U22,UNIV. AIN TEMOUCHENT,AIN TEMOUCHENT,False,univ_prefix,I19LAL02,SCIENCES SOCIALES,10.0,10.28,,2023,moy_min_bac2023.pdf,52
U22,UNIV. AIN TEMOUCHENT,AIN TEMOUCHENT,False,univ_prefix,L00LAL03,LANGUE ET LITTERATURE ARABES,10.07,10.19,,2023,moy_min_bac2023.pdf,52
C32,UNIV. GHARDAIA,GHARDAIA,False,univ_prefix,A00LAL01,SCIENCES ET TECHNOLOGIES,8.01,,,2023,moy_min_bac2023.pdf,52
C32,UNIV. GHARDAIA,GHARDAIA,False,univ_prefix,A05TCL01,GENIE CIVIL,10.92,,,2023,moy_min_bac2023.pdf,52
C32,UNIV. GHARDAIA,GHARDAIA,False,univ_prefix,A08TCL01,GENIE DES PROCEDES,9.94,,,2023,moy_min_bac2023.pdf,52
C32,UNIV. GHARDAIA,GHARDAIA,False,univ_prefix,A09FPN03,ENERGIES RENOUVELABLES,11.9,,,2023,moy_min_bac2023.pdf,52
C32,UNIV. GHARDAIA,GHARDAIA,False,univ_prefix,A16TCL01,ELECTROTECHNIQUE,11.46,,,2023,moy_min_bac2023.pdf,52
C32,UNIV. GHARDAIA,GHARDAIA,False,univ_prefix,A19TCL01,GENIE MECANIQUE,10.9,,,2023,moy_min_bac2023.pdf,52
C32,UNIV. GHARDAIA,GHARDAIA,False,univ_prefix,B00LAL03,SCIENCES DE LA MATIERE,8.53,,,2023,moy_min_bac2023.pdf,52
C32,UNIV. GHARDAIA,GHARDAIA,False,univ_prefix,C01LAL03,INFORMATIQUE,10.67,11.13,,2023,moy_min_bac2023.pdf,52
C32,UNIV. GHARDAIA,GHARDAIA,False,univ_prefix,C02LAL03,MATHEMATIQUES,10.21,8.05,,2023,moy_min_bac2023.pdf,52
C32,UNIV. GHARDAIA,GHARDAIA,False,univ_prefix,D00LAL02,SCIENCES DE LA NATURE ET DE LA VIE,9.05,10.65,10.92,2023,moy_min_bac2023.pdf,52
C32,UNIV. GHARDAIA,GHARDAIA,False,univ_prefix,D03TCL01,SCIENCES AGRONOMIQUES,9.56,,11.32,2023,moy_min_bac2023.pdf,52
C32,UNIV. GHARDAIA,GHARDAIA,False,univ_prefix,F00LAL02,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.0,10.13,10.0,2023,moy_min_bac2023.pdf,52
C32,UNIV. GHARDAIA,GHARDAIA,False,univ_prefix,G02LAL03,DROIT,10.0,10.19,10.85,2023,moy_min_bac2023.pdf,52
C32,UNIV. GHARDAIA,GHARDAIA,False,univ_prefix,H01LAL02,LANGUE FRANCAISE,11.6,11.73,11.25,2023,moy_min_bac2023.pdf,53
C32,UNIV. GHARDAIA,GHARDAIA,False,univ_prefix,H06LAL01,LANGUE ANGLAISE,9.93,9.27,8.8,2023,moy_min_bac2023.pdf,53
C32,UNIV. GHARDAIA,GHARDAIA,False,univ_prefix,I17LAL02,SCIENCES HUMAINES,10.08,10.03,,2023,moy_min_bac2023.pdf,53
C32,UNIV. GHARDAIA,GHARDAIA,False,univ_prefix,I19LAL02,SCIENCES SOCIALES,10.0,10.01,,2023,moy_min_bac2023.pdf,53
C32,UNIV. GHARDAIA,GHARDAIA,False,univ_prefix,I20LAL02,SCIENCES ISLAMIQUES,10.02,10.33,,2023,moy_min_bac2023.pdf,53
C32,UNIV. GHARDAIA,GHARDAIA,False,univ_prefix,L00LAL02,LANGUE ET LITTERATURE ARABES,10.04,10.06,,2023,moy_min_bac2023.pdf,53
U23,UNIV. RELIZANE,RELIZANE,False,univ_prefix,A00LAL05,SCIENCES ET TECHNOLOGIES,9.82,,,2023,moy_min_bac2023.pdf,53
U23,UNIV. RELIZANE,RELIZANE,False,univ_prefix,A05TCL01,GENIE CIVIL,9.54,,,2023,moy_min_bac2023.pdf,53
U23,UNIV. RELIZANE,RELIZANE,False,univ_prefix,A08TCL01,GENIE DES PROCEDES,10.05,,,2023,moy_min_bac2023.pdf,53
U23,UNIV. RELIZANE,RELIZANE,False,univ_prefix,A16TCL01,ELECTROTECHNIQUE,10.33,,,2023,moy_min_bac2023.pdf,53
U23,UNIV. RELIZANE,RELIZANE,False,univ_prefix,A19TCL01,GENIE MECANIQUE,9.96,,,2023,moy_min_bac2023.pdf,53
U23,UNIV. RELIZANE,RELIZANE,False,univ_prefix,B00LAL01,SCIENCES DE LA MATIERE,8.09,,,2023,moy_min_bac2023.pdf,53
U23,UNIV. RELIZANE,RELIZANE,False,univ_prefix,C01LAL01,INFORMATIQUE,10.61,10.84,,2023,moy_min_bac2023.pdf,53
U23,UNIV. RELIZANE,RELIZANE,False,univ_prefix,C02LAL01,MATHEMATIQUES,9.82,8.62,,2023,moy_min_bac2023.pdf,53
U23,UNIV. RELIZANE,RELIZANE,False,univ_prefix,D00LAL03,SCIENCES DE LA NATURE ET DE LA VIE,10.17,10.79,12.04,2023,moy_min_bac2023.pdf,53
U23,UNIV. RELIZANE,RELIZANE,False,univ_prefix,D03TCL01,SCIENCES AGRONOMIQUES,9.47,,10.34,2023,moy_min_bac2023.pdf,53
U23,UNIV. RELIZANE,RELIZANE,False,univ_prefix,F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.0,10.0,10.01,2023,moy_min_bac2023.pdf,53
U23,UNIV. RELIZANE,RELIZANE,False,univ_prefix,G01LAL02,SCIENCES POLITIQUES,10.0,10.57,10.51,2023,moy_min_bac2023.pdf,53
U23,UNIV. RELIZANE,RELIZANE,False,univ_prefix,G02LAL01,DROIT,10.6,11.33,13.34,2023,moy_min_bac2023.pdf,53
U23,UNIV. RELIZANE,RELIZANE,False,univ_prefix,H01LAL01,LANGUE FRANCAISE,9.93,10.63,10.01,2023,moy_min_bac2023.pdf,53
U23,UNIV. RELIZANE,RELIZANE,False,univ_prefix,H06LAL01,LANGUE ANGLAISE,12.01,12.87,13.71,2023,moy_min_bac2023.pdf,53
U23,UNIV. RELIZANE,RELIZANE,False,univ_prefix,I17LAL01,SCIENCES HUMAINES,10.0,10.14,,2023,moy_min_bac2023.pdf,53
U23,UNIV. RELIZANE,RELIZANE,False,univ_prefix,I19LAL01,SCIENCES SOCIALES,10.15,10.93,,2023,moy_min_bac2023.pdf,53
U23,UNIV. RELIZANE,RELIZANE,False,univ_prefix,I20LAL02,SCIENCES ISLAMIQUES,10.0,10.01,,2023,moy_min_bac2023.pdf,53
U23,UNIV. RELIZANE,RELIZANE,False,univ_prefix,L00LAL01,LANGUE ET LITTERATURE ARABES,10.0,10.0,,2023,moy_min_bac2023.pdf,54
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers LAGHOUAT,14.19,14.88,,2023,moy_min_bac2023.pdf,54
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers DJELFA,14.58,15.38,,2023,moy_min_bac2023.pdf,54
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,B00PML01,SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pour bacheliers MEDEA,14.82,15.68,,2023,moy_min_bac2023.pdf,54
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers LAGHOUAT,15.06,15.85,,2023,moy_min_bac2023.pdf,54
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers DJELFA,15.27,16.13,,2023,moy_min_bac2023.pdf,54
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers MEDEA,15.8,16.8,,2023,moy_min_bac2023.pdf,54
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers GHARDAIA,14.34,15.03,,2023,moy_min_bac2023.pdf,54
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers EL MENIAA,,,,2023,moy_min_bac2023.pdf,54
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers LAGHOUAT,14.05,14.74,,2023,moy_min_bac2023.pdf,54
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers DJELFA,14.36,15.06,,2023,moy_min_bac2023.pdf,54
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers MEDEA,14.7,15.42,,2023,moy_min_bac2023.pdf,54
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers LAGHOUAT,14.98,15.52,,2023,moy_min_bac2023.pdf,54
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers DJELFA,15.45,16.22,,2023,moy_min_bac2023.pdf,54
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers MEDEA,15.88,,,2023,moy_min_bac2023.pdf,54
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers GHARDAIA,15.16,15.51,,2023,moy_min_bac2023.pdf,54
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers EL MENIAA,16.41,,,2023,moy_min_bac2023.pdf,54
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers LAGHOUAT,14.89,,,2023,moy_min_bac2023.pdf,54
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers TIARET,15.28,,,2023,moy_min_bac2023.pdf,54
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers DJELFA,15.29,,,2023,moy_min_bac2023.pdf,54
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers MEDEA,15.17,,,2023,moy_min_bac2023.pdf,54
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers LAGHOUAT,15.7,,,2023,moy_min_bac2023.pdf,55
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers TIARET,15.62,,,2023,moy_min_bac2023.pdf,55
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers DJELFA,16.04,,,2023,moy_min_bac2023.pdf,55
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers MEDEA,16.26,,,2023,moy_min_bac2023.pdf,55
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers GHARDAIA,15.7,,,2023,moy_min_bac2023.pdf,55
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers EL MENIAA,15.38,,,2023,moy_min_bac2023.pdf,55
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers LAGHOUAT,15.94,14.07,,2023,moy_min_bac2023.pdf,55
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers TIARET,14.09,14.22,,2023,moy_min_bac2023.pdf,55
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers DJELFA,14.18,14.13,,2023,moy_min_bac2023.pdf,55
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers MEDEA,14.02,14.4,,2023,moy_min_bac2023.pdf,55
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers LAGHOUAT,14.65,,,2023,moy_min_bac2023.pdf,55
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers TIARET,14.24,14.02,,2023,moy_min_bac2023.pdf,55
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers DJELFA,14.41,14.03,,2023,moy_min_bac2023.pdf,55
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers GHARDAIA,,14.17,,2023,moy_min_bac2023.pdf,55
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers EL MENIAA,,,,2023,moy_min_bac2023.pdf,55
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers LAGHOUAT,14.04,14.12,,2023,moy_min_bac2023.pdf,55
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers TIARET,14.39,15.09,,2023,moy_min_bac2023.pdf,55
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers DJELFA,14.61,15.38,,2023,moy_min_bac2023.pdf,55
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers MEDEA,14.76,15.64,,2023,moy_min_bac2023.pdf,55
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers LAGHOUAT,14.32,14.83,,2023,moy_min_bac2023.pdf,55
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers TIARET,14.84,16.14,,2023,moy_min_bac2023.pdf,55
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers DJELFA,15.17,15.93,,2023,moy_min_bac2023.pdf,55
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers MEDEA,15.04,15.98,,2023,moy_min_bac2023.pdf,55
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,LAGHOUAT,False,fallback_scan,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers MSILA,14.87,15.64,,2023,moy_min_bac2023.pdf,55
