code_etb,etablissement,wilaya,is_national,wilaya_confidence,code_fil,filiere,min1,min2,min3,annee,source_pdf,source_page
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,C01LAL01,INFORMATIQUE,10.03,10.4,,2024,moy_min_bac2024.pdf,1
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,C02LAL01,MATHEMATIQUES,10.6,10.0,,2024,moy_min_bac2024.pdf,1
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,11.41,,,2024,moy_min_bac2024.pdf,1
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,D03TCL01,SCIENCES AGRONOMIQUES,10.07,10.02,,2024,moy_min_bac2024.pdf,1
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,F00LAL02,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.0,11.0,12.0,2024,moy_min_bac2024.pdf,1
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,G01LAL02,SCIENCES POLITIQUES,10.0,10.2,11.82,2024,moy_min_bac2024.pdf,1
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,G02LAL01,DROIT,10.05,10.78,,2024,moy_min_bac2024.pdf,1
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,H01LAL01,LANGUE FRANCAISE,11.09,11.38,11.09,2024,moy_min_bac2024.pdf,2
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,H06LAL01,LANGUE ANGLAISE,11.0,11.18,11.02,2024,moy_min_bac2024.pdf,2
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,I17LAL02,SCIENCES HUMAINES,10.5,11.45,,2024,moy_min_bac2024.pdf,2
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,I19LAL01,SCIENCES SOCIALES,11.35,12.78,,2024,moy_min_bac2024.pdf,2
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,I20LAL01,SCIENCES ISLAMIQUES,10.2,10.9,,2024,moy_min_bac2024.pdf,2
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,L00LAL01,LANGUE ET LITTERATURE ARABES,10.0,10.16,,2024,moy_min_bac2024.pdf,2
U12,UNIV. ADRAR,ADRAR,False,univ_prefix,N05IAL02,ARCHITECTURE,11.06,,,2024,moy_min_bac2024.pdf,2
Z46,CENTRE DE FORMATION CONTINUE CHLEF,CHLEF,False,fallback_scan,F00FCL01,SCIENCES ECONOMIQUES DE GESTION ET SCIENCES COMMERCIALES (FORMATION CONTINUE),10.0,10.0,10.05,2024,moy_min_bac2024.pdf,2
Z46,CENTRE DE FORMATION CONTINUE CHLEF,CHLEF,False,fallback_scan,G02FCL01,DROIT (FORMATION CONTINUE),10.02,10.14,11.33,2024,moy_min_bac2024.pdf,2
Z46,CENTRE DE FORMATION CONTINUE CHLEF,CHLEF,False,fallback_scan,I03FCL01,SCIENCES HUMAINES ET SOCIALES SCIENCES DE L INFORMATION ET DE LA COMMUNICATION (FORMATION CONTINUE),10.04,10.36,,2024,moy_min_bac2024.pdf,2
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,A00LAL04,SCIENCES ET TECHNOLOGIES,10.0,,,2024,moy_min_bac2024.pdf,2
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,A05TCL01,GENIE CIVIL,10.14,,,2024,moy_min_bac2024.pdf,2
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,A08TCL01,GENIE DES PROCEDES,10.08,,,2024,moy_min_bac2024.pdf,2
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,A16TCL01,ELECTROTECHNIQUE,10.49,,,2024,moy_min_bac2024.pdf,2
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,A19TCL01,GENIE MECANIQUE,10.55,,,2024,moy_min_bac2024.pdf,2
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,B00LAL03,SCIENCES DE LA MATIERE,10.0,,,2024,moy_min_bac2024.pdf,2
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,C01LAL03,INFORMATIQUE,12.93,13.46,,2024,moy_min_bac2024.pdf,2
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,C02LAL03,MATHEMATIQUES,10.39,10.05,,2024,moy_min_bac2024.pdf,2
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,D00LAL03,SCIENCES DE LA NATURE ET DE LA VIE,11.9,,,2024,moy_min_bac2024.pdf,2
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,D03TCL01,SCIENCES AGRONOMIQUES,10.55,10.28,,2024,moy_min_bac2024.pdf,2
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,E01LAL01,GEOGRAPHIE ET AMENAGEMENT DU TERRITOIRE,10.5,10.58,,2024,moy_min_bac2024.pdf,2
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,E03LAL02,GEOLOGIE,10.24,10.28,,2024,moy_min_bac2024.pdf,2
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,F00LAL03,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.04,10.97,12.06,2024,moy_min_bac2024.pdf,3
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,G01LAL03,SCIENCES POLITIQUES,10.0,10.02,10.67,2024,moy_min_bac2024.pdf,3
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,G02LAL01,DROIT,10.38,11.07,11.84,2024,moy_min_bac2024.pdf,3
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,H01LAL03,LANGUE FRANCAISE,11.65,12.4,13.28,2024,moy_min_bac2024.pdf,3
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,H03IAL24,"TRADUCTION INTERPRETARIAT (ARABE, FRANCAIS, ANGLAIS)",13.02,,,2024,moy_min_bac2024.pdf,3
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,H06LAL01,LANGUE ANGLAISE,12.73,13.6,14.52,2024,moy_min_bac2024.pdf,3
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,I17LAL02,SCIENCES HUMAINES,10.0,10.0,,2024,moy_min_bac2024.pdf,3
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,I19LAL03,SCIENCES SOCIALES,10.44,11.19,,2024,moy_min_bac2024.pdf,3
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,J00LAL01,SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES,10.0,,,2024,moy_min_bac2024.pdf,3
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,L00LAL02,LANGUE ET LITTERATURE ARABES,10.23,10.95,,2024,moy_min_bac2024.pdf,3
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,N01LAL01,GESTION DES TECHNIQUES URBAINES,10.02,,,2024,moy_min_bac2024.pdf,3
C16,UNIV. CHLEF,CHLEF,False,univ_prefix,N05IAL02,ARCHITECTURE,11.99,,,2024,moy_min_bac2024.pdf,3
C43,C. UNIV. AFLOU,LAGHOUAT,False,propagated_from_reference,C01LAL02,INFORMATIQUE,11.23,10.09,,2024,moy_min_bac2024.pdf,3
C43,C. UNIV. AFLOU,LAGHOUAT,False,propagated_from_reference,D00LAL04,SCIENCES DE LA NATURE ET DE LA VIE,11.13,,,2024,moy_min_bac2024.pdf,3
C43,C. UNIV. AFLOU,LAGHOUAT,False,propagated_from_reference,F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.0,10.0,10.33,2024,moy_min_bac2024.pdf,3
C43,C. UNIV. AFLOU,LAGHOUAT,False,propagated_from_reference,G02LAL02,DROIT,10.12,10.82,,2024,moy_min_bac2024.pdf,3
C43,C. UNIV. AFLOU,LAGHOUAT,False,propagated_from_reference,H01LAL02,LANGUE FRANCAISE,11.09,11.02,11.13,2024,moy_min_bac2024.pdf,3
C43,C. UNIV. AFLOU,LAGHOUAT,False,propagated_from_reference,H06LAL03,LANGUE ANGLAISE,11.0,11.76,12.58,2024,moy_min_bac2024.pdf,3
C43,C. UNIV. AFLOU,LAGHOUAT,False,propagated_from_reference,I17LAL02,SCIENCES HUMAINES,10.0,10.4,,2024,moy_min_bac2024.pdf,3
C43,C. UNIV. AFLOU,LAGHOUAT,False,propagated_from_reference,I19LAL02,SCIENCES SOCIALES,10.05,12.02,,2024,moy_min_bac2024.pdf,3
C43,C. UNIV. AFLOU,LAGHOUAT,False,propagated_from_reference,L00LAL01,LANGUE ET LITTERATURE ARABES,10.0,10.0,,2024,moy_min_bac2024.pdf,3
Z42,CENTRE DE FORMATION CONTINUE LAGHOUAT,LAGHOUAT,False,fallback_scan,F00FCL01,SCIENCES ECONOMIQUES DE GESTION ET SCIENCES COMMERCIALES (FORMATION CONTINUE),10.65,10.12,10.0,2024,moy_min_bac2024.pdf,4
Z42,CENTRE DE FORMATION CONTINUE LAGHOUAT,LAGHOUAT,False,fallback_scan,G02FCL01,DROIT (FORMATION CONTINUE),10.0,10.02,,2024,moy_min_bac2024.pdf,4
Z42,CENTRE DE FORMATION CONTINUE LAGHOUAT,LAGHOUAT,False,fallback_scan,H06FCL01,ANGLAIS TECHNIQUE (FORMATION CONTINUE),10.12,10.07,10.06,2024,moy_min_bac2024.pdf,4
Z42,CENTRE DE FORMATION CONTINUE LAGHOUAT,LAGHOUAT,False,fallback_scan,I03FCL01,SCIENCES HUMAINES ET SOCIALES SCIENCES DE L INFORMATION ET DE LA COMMUNICATION (FORMATION CONTINUE),10.0,10.03,,2024,moy_min_bac2024.pdf,4
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,A00LAL01,SCIENCES ET TECHNOLOGIES,10.18,,,2024,moy_min_bac2024.pdf,4
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,A00TCL02,SCIENCES ET TECHNOLOGIES,11.0,,,2024,moy_min_bac2024.pdf,4
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,A05IAN01,GENIE CIVIL (CONSTRUCTIONS CIVILS ET ENVIRONNEMENT),11.03,,,2024,moy_min_bac2024.pdf,4
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,A05IAN02,GENIE CIVIL (VOIRIE ET RESEAUX DIVERS),11.06,,,2024,moy_min_bac2024.pdf,4
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,A05TCL01,GENIE CIVIL,10.17,,,2024,moy_min_bac2024.pdf,4
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,A08TCL01,GENIE DES PROCEDES,10.16,,,2024,moy_min_bac2024.pdf,4
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,A09IAN04,ELECTROTECHNIQUE,12.09,,,2024,moy_min_bac2024.pdf,4
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,A15IAN01,TRAVAUX PUBLICS,11.58,,,2024,moy_min_bac2024.pdf,4
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,A16TCL01,ELECTROTECHNIQUE,10.21,,,2024,moy_min_bac2024.pdf,4
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,A19TCL01,GENIE MECANIQUE,10.6,,,2024,moy_min_bac2024.pdf,4
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,B00LAL01,SCIENCES DE LA MATIERE,10.0,,,2024,moy_min_bac2024.pdf,4
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,C01LAL03,INFORMATIQUE,10.91,11.26,,2024,moy_min_bac2024.pdf,4
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,C01TCL02,INFORMATIQUE,12.51,12.87,,2024,moy_min_bac2024.pdf,4
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,C02LAL03,MATHEMATIQUES,10.09,10.0,,2024,moy_min_bac2024.pdf,4
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,CF0LAN01,MATHEMATIQUES APPLIQUEES + SCIENCES ECONOMIQUES,10.41,10.22,,2024,moy_min_bac2024.pdf,4
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,10.0,10.07,,2024,moy_min_bac2024.pdf,4
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,D03TCL01,SCIENCES AGRONOMIQUES,10.0,10.11,,2024,moy_min_bac2024.pdf,5
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,F00LAL02,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.0,10.0,10.84,2024,moy_min_bac2024.pdf,5
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,F04EAN01,SCIENCES ECONOMIQUES (A DISTANCE),10.3,11.48,12.35,2024,moy_min_bac2024.pdf,5
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,G01LAL01,SCIENCES POLITIQUES,10.0,10.1,10.13,2024,moy_min_bac2024.pdf,5
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,G02LAL03,DROIT,10.44,11.19,12.23,2024,moy_min_bac2024.pdf,5
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,H01LAL01,LANGUE FRANCAISE,11.03,11.04,11.49,2024,moy_min_bac2024.pdf,5
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,H02LAL01,LANGUE ESPAGNOLE,11.47,12.27,13.09,2024,moy_min_bac2024.pdf,5
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,H03IAL23,"TRADUCTION INTERPRETARIAT (ARABE, FRANCAIS, ANGLAIS)",13.0,,,2024,moy_min_bac2024.pdf,5
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,H06LAL01,LANGUE ANGLAISE,11.98,12.74,13.64,2024,moy_min_bac2024.pdf,5
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,I17LAL01,SCIENCES HUMAINES,10.0,10.11,,2024,moy_min_bac2024.pdf,5
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,I19LAL01,SCIENCES SOCIALES,10.31,11.04,,2024,moy_min_bac2024.pdf,5
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,I20LAL02,SCIENCES ISLAMIQUES,11.33,12.14,,2024,moy_min_bac2024.pdf,5
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,IC0LAN01,INFORMATIQUE + SCIENCES DE L INFORMATION ET DE LA COMMUNICATION,13.08,13.3,,2024,moy_min_bac2024.pdf,5
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,J00LAL01,SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES,10.54,,,2024,moy_min_bac2024.pdf,5
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,L00LAL02,LANGUE ET LITTERATURE ARABES,10.0,10.25,,2024,moy_min_bac2024.pdf,5
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,N01IAN01,GESTION DES TECHNIQUES URBAINES,10.0,,,2024,moy_min_bac2024.pdf,5
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,N01LAL01,GESTION DES TECHNIQUES URBAINES,10.0,,,2024,moy_min_bac2024.pdf,5
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,N02IAN01,METIERS DE LA VILLE,10.01,,,2024,moy_min_bac2024.pdf,5
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,N05IAL01,ARCHITECTURE,12.05,,,2024,moy_min_bac2024.pdf,5
C18,UNIV. LAGHOUAT,LAGHOUAT,False,univ_prefix,P04VAL01,SCIENCES VETERINAIRES,11.54,12.16,,2024,moy_min_bac2024.pdf,5
Z05,CENTRE DE FORMATION CONTINUE OUM EL BOUAGHI,OUM EL BOUAGHI,False,fallback_scan,F00FCL01,SCIENCES ECONOMIQUES DE GESTION ET SCIENCES COMMERCIALES (FORMATION CONTINUE),10.07,10.1,10.15,2024,moy_min_bac2024.pdf,5
Z05,CENTRE DE FORMATION CONTINUE OUM EL BOUAGHI,OUM EL BOUAGHI,False,fallback_scan,G02FCL01,DROIT (FORMATION CONTINUE),10.04,10.17,10.03,2024,moy_min_bac2024.pdf,6
Z05,CENTRE DE FORMATION CONTINUE OUM EL BOUAGHI,OUM EL BOUAGHI,False,fallback_scan,H06FCL01,ANGLAIS TECHNIQUE (FORMATION CONTINUE),10.12,10.04,10.53,2024,moy_min_bac2024.pdf,6
Z05,CENTRE DE FORMATION CONTINUE OUM EL BOUAGHI,OUM EL BOUAGHI,False,fallback_scan,I03FCL01,SCIENCES HUMAINES ET SOCIALES SCIENCES DE L INFORMATION ET DE LA COMMUNICATION (FORMATION CONTINUE),10.0,10.02,,2024,moy_min_bac2024.pdf,6
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,A00LAL01,SCIENCES ET TECHNOLOGIES,10.02,,,2024,moy_min_bac2024.pdf,6
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,A05TCL01,GENIE CIVIL,10.19,,,2024,moy_min_bac2024.pdf,6
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,A08TCL01,GENIE DES PROCEDES,10.43,,,2024,moy_min_bac2024.pdf,6
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,A16TCL01,ELECTROTECHNIQUE,10.18,,,2024,moy_min_bac2024.pdf,6
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,A19TCL01,GENIE MECANIQUE,10.37,,,2024,moy_min_bac2024.pdf,6
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,B00LAL01,SCIENCES DE LA MATIERE,10.0,,,2024,moy_min_bac2024.pdf,6
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,C01LAL01,INFORMATIQUE,10.31,10.8,,2024,moy_min_bac2024.pdf,6
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,C02LAL01,MATHEMATIQUES,10.03,10.02,,2024,moy_min_bac2024.pdf,6
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,11.19,12.16,,2024,moy_min_bac2024.pdf,6
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,D03TCL01,SCIENCES AGRONOMIQUES,10.5,,,2024,moy_min_bac2024.pdf,6
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,E01LAL02,GEOGRAPHIE ET AMENAGEMENT DU TERRITOIRE,10.42,10.01,,2024,moy_min_bac2024.pdf,6
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,E03LAL01,GEOLOGIE,10.16,10.61,,2024,moy_min_bac2024.pdf,6
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.28,11.25,12.79,2024,moy_min_bac2024.pdf,6
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,G01LAL02,SCIENCES POLITIQUES,10.0,10.06,10.09,2024,moy_min_bac2024.pdf,6
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,G02LAL01,DROIT,10.5,11.23,12.05,2024,moy_min_bac2024.pdf,6
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,H01LAL01,LANGUE FRANCAISE,11.0,11.12,11.06,2024,moy_min_bac2024.pdf,6
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,H06LAL01,LANGUE ANGLAISE,11.0,11.48,12.31,2024,moy_min_bac2024.pdf,6
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,I17LAL01,SCIENCES HUMAINES,10.0,10.01,,2024,moy_min_bac2024.pdf,6
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,I19LAL01,SCIENCES SOCIALES,10.7,11.49,,2024,moy_min_bac2024.pdf,7
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,J00LAL01,SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES,10.0,,,2024,moy_min_bac2024.pdf,7
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,K00LAL01,ARTS,,10.16,,2024,moy_min_bac2024.pdf,7
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,L00LAL03,LANGUE ET LITTERATURE ARABES,10.0,10.03,,2024,moy_min_bac2024.pdf,7
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,N01FPN04,GESTION DES TECHNIQUES URBAINES (FORMATIONS PROFESSIONNALISANTES),10.04,10.24,,2024,moy_min_bac2024.pdf,7
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,N01LAL01,GESTION DES TECHNIQUES URBAINES,10.0,,,2024,moy_min_bac2024.pdf,7
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,N02FPN06,METIERS DE LA VILLE (DESIGN ET ARCHITECTURE INTERIEURE) (FORMATIONS PROFESSIONNALISANTES),11.81,12.45,,2024,moy_min_bac2024.pdf,7
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,N02FPN07,METIERS DE LA VILLE (INFOGRAPHIE EN ARCHITECTURE) (FORMATIONS PROFESSIONNALISANTES),10.0,10.02,,2024,moy_min_bac2024.pdf,7
E09,UNIV. OUM EL BOUAGHI,OUM EL BOUAGHI,False,univ_prefix,N05IAL01,ARCHITECTURE,11.09,,,2024,moy_min_bac2024.pdf,7
E50,UNIV. OUM EL BOUAGHI – I.S.T.A,OUM EL BOUAGHI,False,univ_prefix,A18TPN03,GENIE INDUSTRIEL (FORMATIONS PROFESSIONNALISANTES),11.36,11.88,,2024,moy_min_bac2024.pdf,7
E50,UNIV. OUM EL BOUAGHI – I.S.T.A,OUM EL BOUAGHI,False,univ_prefix,A20TPN01,TELECOMMUNICATIONS (FORMATIONS PROFESSIONNALISANTES),13.12,13.79,,2024,moy_min_bac2024.pdf,7
E50,UNIV. OUM EL BOUAGHI – I.S.T.A,OUM EL BOUAGHI,False,univ_prefix,B02TPN01,PHYSIQUE (FORMATIONS PROFESSIONNALISANTES),11.52,,,2024,moy_min_bac2024.pdf,7
E50,UNIV. OUM EL BOUAGHI – I.S.T.A,OUM EL BOUAGHI,False,univ_prefix,D07TPN03,SCIENCES ALIMENTAIRES (FORMATIONS PROFESSIONNALISANTES),12.59,15.28,,2024,moy_min_bac2024.pdf,7
E50,UNIV. OUM EL BOUAGHI – I.S.T.A,OUM EL BOUAGHI,False,univ_prefix,F00TPN02,SCIENCES DE GESTION SCIENCES FINANCIERES ET COMPTABILITE (FORMATIONS PROFESSIONNALISANTES),13.32,,,2024,moy_min_bac2024.pdf,7
E44,C . UNIV BARIKA,BATNA,False,propagated_from_reference,A00LAL04,SCIENCES ET TECHNOLOGIES,10.02,,,2024,moy_min_bac2024.pdf,7
E44,C . UNIV BARIKA,BATNA,False,propagated_from_reference,C01LAL02,INFORMATIQUE,11.05,11.11,,2024,moy_min_bac2024.pdf,7
E44,C . UNIV BARIKA,BATNA,False,propagated_from_reference,C02LAL02,MATHEMATIQUES,10.34,10.02,,2024,moy_min_bac2024.pdf,7
E44,C . UNIV BARIKA,BATNA,False,propagated_from_reference,F00LAL03,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.0,10.01,10.0,2024,moy_min_bac2024.pdf,8
E44,C . UNIV BARIKA,BATNA,False,propagated_from_reference,G02LAL02,DROIT,10.0,10.06,10.52,2024,moy_min_bac2024.pdf,8
E44,C . UNIV BARIKA,BATNA,False,propagated_from_reference,H01LAL03,LANGUE FRANCAISE,,11.0,11.02,2024,moy_min_bac2024.pdf,8
E44,C . UNIV BARIKA,BATNA,False,propagated_from_reference,H06LAL03,LANGUE ANGLAISE,11.01,11.14,11.0,2024,moy_min_bac2024.pdf,8
E44,C . UNIV BARIKA,BATNA,False,propagated_from_reference,I17LAL02,SCIENCES HUMAINES,10.09,10.41,,2024,moy_min_bac2024.pdf,8
E44,C . UNIV BARIKA,BATNA,False,propagated_from_reference,I19LAL03,SCIENCES SOCIALES,10.0,10.07,,2024,moy_min_bac2024.pdf,8
E44,C . UNIV BARIKA,BATNA,False,propagated_from_reference,L00LAL03,LANGUE ET LITTERATURE ARABES,10.02,10.0,,2024,moy_min_bac2024.pdf,8
